id,"ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","gps_code","iata_code","local_code","home_link","wikipedia_link","keywords"
537370,"05NR","small_airport","Gary Fox Airport",36.168415,-79.276908,675,"NA","US","US-NC","Mebane","no","05NR",,"05NR",,,
324404,"05NV","small_airport","Baker Ranches Airport",39.0311,-114.088219,5180,"NA","US","US-NV","Baker","no","05NV",,"05NV",,,
6840,"05NY","heliport","Oswego County At Pulaski Heliport",43.551998138427734,-76.09020233154297,445,"NA","US","US-NY","Pulaski","no","05NY",,"05NY",,,
347917,"05OG","heliport","Drill Field Pad Heliport",44.059531,-123.118951,415,"NA","US","US-OR","Eugene","no","05OG",,"05OG",,,
429744,"05OH","small_airport","Eaglecrest Field",40.184513,-81.920564,968,"NA","US","US-OH","Conesville","no","05OH",,"05OH",,,
6841,"05OI","small_airport","Dorlon Airpark",41.28839874267578,-81.96260070800781,830,"NA","US","US-OH","Columbia Station","no","05OI",,"05OI",,,
6842,"05OK","closed","Hawk Haven Airport",35.8534,-97.567497,1075,"NA","US","US-OK","Crescent","no",,,,,,"05OK"
6843,"05OR","small_airport","Peacock Ranch Airport",45.44428,-117.34722,3500,"NA","US","US-OR","Enterprise","no","05OR",,"05OR",,,
6844,"05PA","heliport","PECO Mob. Heliport",39.9548,-75.178201,110,"NA","US","US-PA","Philadelphia","no","05PA",,"05PA",,,"Philadelphia Market Street Heliport"
6845,"05PN","heliport","State Police Area Iii Heliport",40.30009841918945,-76.85800170898438,485,"NA","US","US-PA","Harrisburg","no","05PN",,"05PN",,,
6846,"05PS","small_airport","Mills Brothers Airport",40.143075,-77.86221,1210,"NA","US","US-PA","Neelyton","no","05PS",,"05PS",,,
6847,"05S","small_airport","Vernonia Airfield",45.85150146484375,-123.24199676513672,647,"NA","US","US-OR","Vernonia","no","05S",,"05S",,"https://en.wikipedia.org/wiki/Vernonia_Airfield",
6848,"05TA","small_airport","Brandes Air Field",29.809099197387695,-96.26509857177734,276,"NA","US","US-TX","Sealy","no","05TA",,"05TA",,,
6849,"05TE","small_airport","Hilde-Griff Field",30.72209930419922,-97.79139709472656,950,"NA","US","US-TX","Georgetown","no","05TE",,"05TE",,,
6850,"05TN","closed","Thurmond Glenn Field",35.556998,-89.552903,285,"NA","US","US-TN","Covington","no",,,,,,"05TN"
6851,"05TS","small_airport","Dew Drop Airport",33.12929916381836,-97.35859680175781,750,"NA","US","US-TX","Justin","no","05TS",,"05TS",,,
6852,"05TX","small_airport","Circle A Ranch Airport",32.128974,-97.404582,608,"NA","US","US-TX","Blum","no","05TX",,"05TX",,,
6853,"05UT","closed","Oljato Airport",37.033626,-110.315778,4838,"NA","US","US-UT","Oljato-Monument Valley","no",,,,,,"OoljÃ©Ã©Ê¼tÃ³, 05UT, 05UT"
6854,"05V","small_airport","Blanca Airport",37.41109848022461,-105.552001953125,7720,"NA","US","US-CO","Blanca","no","05V",,"05V",,,
6855,"05VA","small_airport","Providence Airport",37.22420120239258,-78.4186019897461,445,"NA","US","US-VA","Farmville","no","05VA",,"05VA",,,
6856,"05VT","heliport","Port of Highgate Springs Heliport",45.013301849365234,-73.08670043945312,68,"NA","US","US-VT","Highgate Springs","no","05VT",,"05VT",,,
6857,"05WA","heliport","Sacred Heart Medical Center Helistop",47.64820098876953,-117.41400146484375,2220,"NA","US","US-WA","Spokane","no","05WA",,"05WA",,,
6858,"05WI","small_airport","Ames Private Airport",42.651100158691406,-88.74590301513672,958,"NA","US","US-WI","Darien","no","05WI",,"05WI",,,
45907,"05WN","small_airport","Flat Creek Field",48.702222,-118.0475,1570,"NA","US","US-WA","Kettle Falls","no","05WN",,"05WN",,,
338863,"05XA","heliport","Moore County Hospital District Heliport",35.863631,-101.970944,3664,"NA","US","US-TX","Dumas","no","05XA",,"05XA",,,
6859,"05XS","small_airport","Johnson Memorial Airport",33.079498,-91.561391,105,"NA","US","US-AR","Wilmot","no","05XS",,"05XS",,,
6860,"05Y","small_airport","Henning Municipal Airport",46.303799,-95.439499,1455,"NA","US","US-MN","Henning","no","05Y",,"05Y",,"https://en.wikipedia.org/wiki/Henning_Municipal_Airport",
338864,"06AA","small_airport","Twisted Sisters Airport",60.540256,-150.813827,260,"NA","US","US-AK","Sterling","no","06AA",,"06AA",,,
45272,"06AK","small_airport","June Lake Airpark",61.627619,-149.575331,425,"NA","US","US-AK","Wasilla","no","06AK",,"06AK",,,
6861,"06AL","heliport","Brown Stagefield Army Heliport",31.388399124145508,-85.97239685058594,415,"NA","US","US-AL","Fort Rucker/New Brockton","no","06AL",,"06AL",,,
6862,"06AR","small_airport","Bondair Airport",35.544498443603516,-92.18489837646484,499,"NA","US","US-AR","Higden","no","06AR",,"06AR",,,
6863,"06AZ","heliport","Mercy Gilbert Medical Center Heliport",33.287759,-111.751454,1280,"NA","US","US-AZ","Gilbert","no","06AZ",,"06AZ",,,
6864,"06B","seaplane_base","Lucky Landing Marina and Seaplane Base",44.907001,-68.805,115,"NA","US","US-ME","Glenburn","no",,,"06B",,"https://en.wikipedia.org/wiki/Lucky_Landing_Marina_and_Seaplane_Base",
6865,"06CA","heliport","SCE Solar I Heliport",34.868942,-116.832024,1942,"NA","US","US-CA","Daggett","no","06CA",,"06CA",,,
6866,"06CL","heliport","Abc7-Tv Heliport",35.15719985961914,-118.28900146484375,520,"NA","US","US-CA","Glendale","no","06CL",,"06CL",,,
6867,"06CO","small_airport","Jecan Airport",37.385754,-103.691482,5100,"NA","US","US-CO","Branson","no","06CO",,"06CO",,,
6868,"06FA","small_airport","William P Gwinn Airport",26.90839958190918,-80.32890319824219,28,"NA","US","US-FL","Jupiter","no","06FA",,"06FA",,"https://en.wikipedia.org/wiki/North_Palm_Beach_County_General_Aviation_Airport",
6869,"06FD","small_airport","Grass Roots Airpark",28.641700744628906,-81.88500213623047,105,"NA","US","US-FL","Mascotte","no","06FD",,"06FD",,,
6870,"06FL","heliport","Morton Plant Hospital Heliport",27.953527,-82.806222,3,"NA","US","US-FL","Clearwater","no","06FL",,"06FL",,,
6871,"06GA","heliport","Smith Heliport",33.75339889526367,-84.16210174560547,1065,"NA","US","US-GA","Redan","no","06GA",,"06GA",,,
6872,"06I","seaplane_base","Patoka Reservoir Landing Area Seaplane Base",38.43339920043945,-86.69110107421875,536,"NA","US","US-IN","French Lick","no","06I",,"06I",,,
6873,"06IA","small_airport","Rich Field",41.841400146484375,-91.83429718017578,880,"NA","US","US-IA","Walford","no","06IA",,"06IA",,,
6874,"06ID","small_airport","Larkin Airport",43.46269989013672,-116.35900115966797,2750,"NA","US","US-ID","Kuna","no","06ID",,"06ID",,,
6875,"06IL","small_airport","Humm Airport",41.5994987487793,-88.86990356445312,708,"NA","US","US-IL","Earlville","no","06IL",,"06IL",,,
6877,"06IS","small_airport","Sinele Strip",40.5463981628418,-91.27429962158203,695,"NA","US","US-IL","Nauvoo","no","06IS",,"06IS",,,
6878,"06KS","heliport","Riverside Hospital Airlift Heliport",37.69580078125,-97.37249755859375,1332,"NA","US","US-KS","Wichita","no","06KS",,"06KS",,,
6879,"06KY","closed","Falcon Heliport",37.525902,-83.344901,751,"NA","US","US-KY","Jackson","no",,,,,,"06KY"
6880,"06LA","heliport","Panther Helicopters Inc Heliport",29.84606,-90.03216,,"NA","US","US-LA","Belle Chasse","no","06LA",,"06LA",,,
6881,"06LL","closed","Hammersmith Heliport",41.872301,-88.491982,812,"NA","US","US-IL","Elburn","no",,,,,,"06LL"
6882,"06LS","heliport","Tembec Heliport",30.70789909362793,-91.32019805908203,85,"NA","US","US-LA","St Francisville","no","06LS",,"06LS",,,
6883,"06MA","heliport","The Barn Heliport",42.69060134887695,-71.60900115966797,210,"NA","US","US-MA","Pepperell","no","06MA",,"06MA",,,
6884,"06MD","heliport","Johns Hopkins Bayview Hospital Heliport",39.291401,-76.546303,132,"NA","US","US-MD","Baltimore","no","06MD",,"06MD",,,
322276,"06ME","heliport","Barker Heliport",44.415247,-70.844275,649,"NA","US","US-ME","Bethel","no","06ME",,"06ME",,,
6885,"06MI","heliport","Henry Ford Jackson Hospital Heliport",42.251025,-84.391319,978,"NA","US","US-MI","Jackson","no","06MI",,"06MI",,,"W A Foote Memorial Hospital"
6887,"06MO","small_airport","Noahs Ark Airport",39.23059844970703,-94.80439758300781,755,"NA","US","US-MO","Waldron","no","06MO",,"06MO",,,
6888,"06MT","small_airport","Torgerson Airport",48.558696,-112.117095,3541,"NA","US","US-MT","Ethridge","no","06MT",,"06MT",,,
6889,"06N","small_airport","Randall Airport",41.431999,-74.391602,523,"NA","US","US-NY","Middletown","no","K06N",,"06N",,"https://en.wikipedia.org/wiki/Randall_Airport",
6890,"06NC","small_airport","Tailwinds Airport",34.82749938964844,-78.9302978515625,163,"NA","US","US-NC","St. Pauls","no","06NC",,"06NC",,,
6891,"06ND","small_airport","Fitterer's Strip",46.7489013671875,-101.66899871826172,2180,"NA","US","US-ND","Glen Ullin","no","06ND",,"06ND",,,
6892,"06NE","heliport","St Marys Hospital Heliport",40.68000030517578,-95.86170196533203,1015,"NA","US","US-NE","Nebraska City","no","06NE",,"06NE",,,
6893,"06NH","small_airport","Cole Farm Airport",42.92839813232422,-70.97309875488281,160,"NA","US","US-NH","Kensington","no","06NH",,"06NH",,,
6894,"06NJ","closed","Chemical Bank - New Jersey Na Heliport",39.950102,-74.999603,25,"NA","US","US-NJ","Moorestown","no",,,,,,"06NJ"
324414,"06NV","small_airport","Silver Creek Airport",39.098333,-114.150277,5556,"NA","US","US-NV","Baker","no","06NV",,"06NV",,,
6895,"06NY","small_airport","Murphy Field",42.836797,-76.437614,1100,"NA","US","US-NY","Auburn","no","06NY",,"06NY",,,
6896,"06O1","heliport","Saint Elizabeth Medical Center Heliport",41.11479949951172,-80.65699768066406,1020,"NA","US","US-OH","Youngstown","no","06O1",,"06O1",,,
6897,"06OH","small_airport","Hal Joy Airfield",41.50979995727539,-80.59120178222656,1160,"NA","US","US-OH","Williamsfield","no","06OH",,"06OH",,,
6898,"06OI","small_airport","Green Acres Airport",39.734798431396484,-84.3822021484375,915,"NA","US","US-OH","New Lebanon","no","06OI",,"06OI",,,
6899,"06OK","heliport","Albert Lodge Heliport",36.54169845581055,-94.83360290527344,900,"NA","US","US-OK","Grove","no","06OK",,"06OK",,,
6900,"06OR","small_airport","Hayden Mountain Airport",45.4650993347168,-123.08000183105469,850,"NA","US","US-OR","Forest Grove","no","06OR",,"06OR",,,
6901,"06PA","small_airport","Freefall Oz Airport",41.995792,-78.288152,1440,"NA","US","US-PA","Ceres","no","06PA",,"06PA",,,"04D, Ceres Airport"
45764,"06PN","heliport","Schiavoni Heliport",40.382733,-76.772533,727,"NA","US","US-PA","Harrisburg","no","06PN",,"06PN",,,
6902,"06PS","heliport","Cherokee Island Castle Heliport",40.40230178833008,-79.92130279541016,760,"NA","US","US-PA","West Homestead","no","06PS",,"06PS",,,
6903,"06R","closed","Grawunder Field",29.941065,-96.245298,289,"NA","US","US-TX","Bellville","no",,,,,,"06R"
6904,"06SN","closed","Beyer Farm Airport",37.581088,-97.2575,1340,"NA","US","US-KS","Derby","no",,,,,,"06SN"
6905,"06TA","small_airport","Glaser Field",30.90850067138672,-97.11689758300781,480,"NA","US","US-TX","Buckholts","no","06TA",,"06TA",,,
6906,"06TE","small_airport","Ainsworth Airport",30.312700271606445,-95.02690124511719,129,"NA","US","US-TX","Cleveland","no","06TE",,"06TE",,,
6907,"06TN","small_airport","Hunter Airport",35.696962,-86.957767,640,"NA","US","US-TN","Columbia","no","06TN",,"06TN",,,"Hunter Field, Hunter's Field, Hunter STOLport"
6908,"06TS","closed","Roscoe Mc Connico Airport",32.120701,-96.179101,350,"NA","US","US-TX","Kerens","no",,,,,,"06TS"
340868,"06TT","small_airport","6 Mile Airpark",30.860024,-100.201996,2165,"NA","US","US-TX","Fort McKavett","no","06TT",,"06TT",,,
6909,"06TX","small_airport","Diamond N Ranch Airport",30.057919,-95.812489,215,"NA","US","US-TX","Hockley","no","06TX",,"06TX",,,
6910,"06VA","small_airport","Mount Horeb Field",38.249000549316406,-78.85530090332031,1160,"NA","US","US-VA","Grottoes","no","06VA",,"06VA",,,
6911,"06WA","heliport","N A Degerstrom Yard Heliport",47.68629837036133,-117.197998046875,2013,"NA","US","US-WA","Spokane","no","06WA",,"06WA",,,
6912,"06WI","closed","Young Private Airport",45.662701,-92.450203,1075,"NA","US","US-WI","Frederic","no",,,,,,"06WI"
15372,"06WN","small_airport","Western Airpark",46.92499923706055,-122.5530014038086,394,"NA","US","US-WA","Yelm","no","06WN",,"06WN",,,"Formerly 92W"
350921,"06XA","small_airport","J & W Windy Hill Airport",33.445914,-96.57079,784,"NA","US","US-TX","Van Alstyne","no","06XA",,"06XA",,,
6913,"06XS","small_airport","Campbell Field",33.322933,-97.045019,546,"NA","US","US-TX","Aubrey","no","06XS",,"06XS",,,
6914,"06Y","small_airport","Herman Municipal Airport",45.83000183105469,-96.16059875488281,1068,"NA","US","US-MN","Herman","no","06Y",,"06Y",,,
318194,"07AA","small_airport","Pan Lake Strip Airport",61.695964,-149.954903,357,"NA","US","US-AK","Willow","no","07AA",,"07AA",,,"Frying Pan Lake, Rappin Rappe"
6915,"07AL","heliport","Tac X Stagefield Army Heliport",31.125200271606445,-85.9791030883789,132,"NA","US","US-AL","Fort Rucker/Samson","no","07AL",,"07AL",,,
514275,"07AN","small_airport","Bro Majors Airfield",62.825556,-149.910807,1408,"NA","US","US-AK","Trapper Creek","no","07AN",,"07AN",,,
6916,"07AR","small_airport","Morrilton Airport",35.194339,-92.802473,300,"NA","US","US-AR","Morrilton","no","07AR",,"07AR",,,
6917,"07AZ","closed","John C Lincoln Hospital Heliport",33.5667,-112.069,1255,"NA","US","US-AZ","Phoenix","no",,,,,,"07AZ"
6918,"07B","small_airport","Blue Hill Airport",44.448001861572266,-68.5697021484375,360,"NA","US","US-ME","Blue Hill","no","07B",,"07B",,,
6919,"07CA","closed","West Side Hospital Heliport",35.138949,-119.451463,850,"NA","US","US-CA","Taft","no",,,,,,"07CA"
6920,"07CL","small_airport","Richvale Airport",39.49769973754883,-121.77100372314453,100,"NA","US","US-CA","Richvale","no","07CL",,"07CL",,,
6921,"07CO","small_airport","Comanche Creek Airport",39.26359939575195,-104.427001953125,6620,"NA","US","US-CO","Kiowa","no","07CO",,"07CO",,,
6922,"07CT","closed","TNT Heliport",41.4529,-72.249603,430,"NA","US","US-CT","Salem","no",,,,,,"07CT"
6923,"07D","closed","Tackaberry Airport",43.064499,-82.723801,764,"NA","US","US-MI","Avoca","no",,,,,,"07D"
6924,"07FA","small_airport","Ocean Reef Club Airport",25.325399398804,-80.274803161621,8,"NA","US","US-FL","Key Largo","no","07FA","OCA","07FA","https://www.oceanreef.com/community/private-airport-1345.html","https://en.wikipedia.org/wiki/Ocean_Reef_Club_Airport",
6925,"07FD","closed","Flying G Ranch STOLport",30.417999,-83.283796,90,"NA","US","US-FL","Lee","no",,,,,,"07FD"
6926,"07FL","closed","Southwest Florida Regional Medical Center Heliport",26.6054,-81.859497,18,"NA","US","US-FL","Fort Myers","no",,,,,,
6927,"07GA","small_airport","Alcovy Airport",33.674263,-83.764637,750,"NA","US","US-GA","Covington","no","07GA",,"07GA",,,
519833,"07GE","small_airport","Pope Pate Field",31.555662,-83.27849,335,"NA","US","US-GA","Ocilla","no","07GE",,"07GE",,,
6928,"07I","seaplane_base","Lake Monroe Seaplane Base",39.05870056152344,-86.44609832763672,538,"NA","US","US-IN","Bloomington","no","07I",,"07I",,,
355064,"07IA","small_airport","Hoskins Landing",40.647888,-95.02135,971,"NA","US","US-IA","Shambaugh","no","07IA",,"07IA",,,
6929,"07ID","closed","Interstate Airport",42.274991,-113.301229,4580,"NA","US","US-ID","Malta","no",,,,,,"07ID"
6930,"07II","heliport","St Vincent Jennings Hospital Heliport",39.01060104370117,-85.64080047607422,740,"NA","US","US-IN","North Vernon","no","07II",,"07II",,,
6931,"07IN","small_airport","Gray Airport",39.573699951171875,-85.91390228271484,750,"NA","US","US-IN","Boggstown","no","07IN",,"07IN",,,
6932,"07K","small_airport","Central City Municipal - Larry Reineke Field",41.1125984192,-98.0516967773,1717,"NA","US","US-NE","Central City","no","07K",,"07K",,,
6933,"07KS","small_airport","Heape Field",37.73419952392578,-96.93669891357422,1321,"NA","US","US-KS","Augusta","no","07KS",,"07KS",,,
6934,"07KY","small_airport","Blue Lick Airport",38.08060073852539,-85.69329833984375,532,"NA","US","US-KY","Louisville","no","07KY",,"07KY",,,
6935,"07LA","closed","Air Oil Inc Nr 1 Heliport",29.937099,-90.183701,,"NA","US","US-LA","Harahan","no",,,,,,"07LA"
6936,"07LS","heliport","Louisiana State Police Troop F Heliport",32.51825,-91.989093,80,"NA","US","US-LA","Monroe","no","07LS",,"07LS",,,
6937,"07MA","heliport","West Pond Heliport",41.91699981689453,-70.70950317382812,149,"NA","US","US-MA","Plymouth","no","07MA",,"07MA",,,
6938,"07MD","small_airport","Baugher's Orchard Airport",39.608299255371094,-77.0519027709961,700,"NA","US","US-MD","Westminster","no","07MD",,"07MD",,,
6939,"07ME","heliport","Westbrook Heliport",43.73830032348633,-70.33920288085938,250,"NA","US","US-ME","Westbrook","no","07ME",,"07ME",,,
6940,"07MI","small_airport","Scott Airstrip",43.864200592041016,-85.0239028930664,1065,"NA","US","US-MI","Lake","no","07MI",,"07MI",,,
6941,"07MN","small_airport","Dairyview Airport",44.05500030517578,-95.90950012207031,1680,"NA","US","US-MN","Hadley","no","07MN",,"07MN",,,
6942,"07MO","small_airport","Lake Sexton Airport",38.655553,-93.624458,880,"NA","US","US-MO","Warrensburg","no","07MO",,"07MO",,,
6943,"07MT","small_airport","Glasgow Industrial Airport",48.421101,-106.528,2762,"NA","US","US-MT","Glasgow","no","07MT",,"07MT",,"https://en.wikipedia.org/wiki/Glasgow_Industrial_Airport","Glasgow Air Force Base"
6944,"07N","small_airport","Bermudian Valley Airpark",40.0168,-77.003899,470,"NA","US","US-PA","Washington Township","no","K07N",,"07N",,,
6945,"07NC","small_airport","Hawks Meadow Airport",34.83319854736328,-80.7511978149414,625,"NA","US","US-NC","Waxhaw","no","07NC",,"07NC",,,
6946,"07NH","seaplane_base","Diving Rock Seaplane Base",43.17559814453125,-72.06390380859375,1404,"NA","US","US-NH","Washington","no","07NH",,"07NH",,,
6947,"07NJ","heliport","Hackensack UMC Palisades Heliport",40.793666,-73.994863,10,"NA","US","US-NJ","North Bergen","no","07NJ",,"07NJ",,,"Palisades General Hospital Heliport"
324410,"07NV","small_airport","Border Line Farm Airport",39.102239,-114.053472,5120,"NA","US","US-NV","Baker","no","07NV",,"07NV",,,
6948,"07NY","heliport","Mmc Heliport",42.66640090942383,-74.76499938964844,1320,"NA","US","US-NY","Monticello","no","07NY",,"07NY",,,
6949,"07OH","closed","Tennessee Gas Heliport",39.9373,-81.683503,1025,"NA","US","US-OH","Claysville","no",,,,,,"07OH"
6950,"07OK","small_airport","Pleasant Valley Airport",34.633399963378906,-99.03369903564453,1322,"NA","US","US-OK","Snyder","no","07OK",,"07OK",,,
6951,"07OR","small_airport","Bruce's Airport",45.42179870605469,-122.62000274658203,250,"NA","US","US-OR","Milwaukie","no","07OR",,"07OR",,,
45747,"07PN","small_airport","Folmar Airport",40.998889,-78.125278,1690,"NA","US","US-PA","Grassflat","no","07PN",,"07PN",,,
349103,"07PR","heliport","Advanced Public Health of Isabela Heliport",18.489403,-67.026333,289,"NA","PR","PR-U-A","Isabela","no","07PR",,"07PR",,,
6952,"07SN","closed","Churchill Airport",39.7728,-99.3601,1965,"NA","US","US-KS","Phillipsburg","no",,,,,,"07SN"
6953,"07TA","small_airport","Salaika Aviation Airport",29.240519,-95.344658,30,"NA","US","US-TX","Danbury","no","07TA",,"07TA",,,"Salaika Aviation Heliport"
6954,"07TE","small_airport","Cuddihy Field",27.7211,-97.512802,39,"NA","US","US-TX","Corpus Christi","no","07TE","CUX","07TE",,,
6955,"07TN","closed","Corntassel Airport",35.5686,-84.241096,970,"NA","US","US-TN","Vonore","no",,,,,,"07TN"
6956,"07TS","small_airport","Cross-Country Estates Airport",30.625381,-97.571425,690,"NA","US","US-TX","Hutto","no","07TS",,"07TS",,,
6957,"07TX","heliport","Pecks Heliport",33.183998107910156,-96.447998046875,660,"NA","US","US-TX","Princeton","no","07TX",,"07TX",,,
310114,"07UT","small_airport","E Northrop Grumman Airport",41.716667,-112.447222,4480,"NA","US","US-UT","Howell","no","07UT",,"07UT",,,"UT23, Air Force Plant 78 Airfield, ATK/Thiokol Airport"
6958,"07VA","small_airport","Alpha Hotel Airport",36.81959915161133,-78.78309631347656,350,"NA","US","US-VA","Clover","no","07VA",,"07VA",,,
6959,"07VT","small_airport","Meadow STOLport",44.447200775146484,-72.91470336914062,801,"NA","US","US-VT","Jericho","no","07VT",,"07VT",,,
6960,"07WA","heliport","Multicare Deaconess Hospital Heliport",47.651637,-117.424477,2110,"NA","US","US-WA","Spokane","no","07WA",,"07WA",,,"Deaconess Medical Center Heliport"
6961,"07WI","closed","Bartell Strip",42.965302,-88.391502,990,"NA","US","US-WI","Genessee Depot","no",,,,,,"07WI"
346208,"07WY","small_airport","Stallions Airport",44.960084,-106.105925,4074,"NA","US","US-WY","Sheridan","no","07WY",,"07WY",,,
341553,"07XA","heliport","Luecke Heliport",29.906488,-97.214397,451,"NA","US","US-TX","Smithville","no","07XA",,"07XA",,,
6962,"07XS","heliport","Allen Ponderosa Heliport",32.542198181152344,-97.3917007446289,840,"NA","US","US-TX","Crowley","no","07XS",,"07XS",,,
6963,"07Y","small_airport","Hill City-Quadna Mountain Airport",46.955501556396484,-93.5969009399414,1289,"NA","US","US-MN","Hill City","no","07Y",,"07Y",,,
45248,"08AK","small_airport","Fisher Airport",61.568743,-149.725757,200,"NA","US","US-AK","Big Lake","no","08AK",,"08AK",,,
332752,"08AL","seaplane_base","Little Lagoon Seaplane Base",30.243717,-87.754678,8,"NA","US","US-AL","Gulf Shores","no","08AL",,"08AL",,,
523547,"08AN","small_airport","Base Camp Airstrip",61.704295,-149.212506,892,"NA","US","US-AK","Palmer,","no","08AN",,"08AN",,,
6964,"08AR","closed","Crittenden Regional Hospital Heliport",35.142046,-90.190212,206,"NA","US","US-AR","West Memphis","no",,,,,,"08AR"
46650,"ZWAX","medium_airport","Bole Alashankou Airport",44.895461,82.30007,1253,"AS","CN","CN-65","Bole","yes","ZWBL","BPL",,,"https://en.wikipedia.org/wiki/Bole_Alashankou_Airport",
31684,"ZWCM","medium_airport","Qiemo Yudu Airport",38.234516,85.465462,,"AS","CN","CN-65","Qiemo","yes","ZWCM","IQM",,,"https://en.wikipedia.org/wiki/Qiemo_Yudu_Airport","Cherchen, Qarqan"
323219,"ZWFY","medium_airport","Fuyun Koktokay Airport",46.804169,89.512006,3081,"AS","CN","CN-65","Fuyun","yes","ZWFY","FYN",,,"https://en.wikipedia.org/wiki/Fuyun_Koktokay_Airport",
31609,"ZWHM","medium_airport","Hami Airport",42.8414,93.669197,2703,"AS","CN","CN-65","Hami","yes","ZWHM","HMI",,,"https://en.wikipedia.org/wiki/Hami_Airport","Kumul, Qumul"
31731,"ZWKC","small_airport","Kuqa Qiuci Airport",41.677856,82.872917,3524,"AS","CN","CN-65","Kuqa","yes","ZWKC","KCA",,,"https://en.wikipedia.org/wiki/Kuqa_Qiuci_Airport","Kucha"
31771,"ZWKL","medium_airport","Korla Licheng Airport",41.614979,86.140817,3041,"AS","CN","CN-65","Korla","yes","ZWKL","KRL",,,"https://en.wikipedia.org/wiki/Korla_Licheng_Airport",
35310,"ZWKM","small_airport","Karamay Airport",45.46655,84.9527,,"AS","CN","CN-65","Karamay","yes","ZWKM","KRY",,,"https://en.wikipedia.org/wiki/Karamay_Airport",
313426,"ZWKN","medium_airport","Burqin Kanas Airport",48.2223,86.9959,3921,"AS","CN","CN-65","Burqin","yes","ZWKN","KJI",,,"https://en.wikipedia.org/wiki/Kanas_Airport",
316548,"ZWNL","medium_airport","Xinyuan Nalati Airport",43.4318,83.3786,3050,"AS","CN","CN-65","Xinyuan","yes","ZWNL","NLT",,,"https://en.wikipedia.org/wiki/Xinyuan_Nalati_Airport",
333070,"ZWRQ","medium_airport","Ruoqiang Loulan Airport",38.974722,88.008333,2916,"AS","CN","CN-65","Ruoqiang Town","yes","ZWRQ","RQA",,,"https://en.wikipedia.org/wiki/Ruoqiang_Loulan_Airport",
326731,"ZWSC","medium_airport","Shache Airport",38.24542,77.056149,4232,"AS","CN","CN-65","Shache","yes","ZWSC","QSZ",,,"https://en.wikipedia.org/wiki/Shache_Airport","Yarkant, Yeerqiang"
27234,"ZWSH","medium_airport","Kashgar Airport",39.5429000854,76.0199966431,4529,"AS","CN","CN-65","Kashgar","yes","ZWSH","KHG",,,"https://en.wikipedia.org/wiki/Kashgar_Airport","Kashi Airport"
32406,"ZWSS","medium_airport","Shanshan Airport",42.911701,90.247498,,"AS","CN","CN-65","Shanshan","no","ZWSS","SXJ",,,"https://en.wikipedia.org/wiki/Shanshan_Airport",
28144,"ZWTC","small_airport","Tacheng Qianquan Airport",46.672501,83.340797,,"AS","CN","CN-65","Tacheng","yes","ZWTC","TCG",,,"https://en.wikipedia.org/wiki/Tacheng_Airport",
314799,"ZWTL","medium_airport","Turpan Jiaohe Airport",43.0308,89.0987,934,"AS","CN","CN-65","Turpan","yes","ZWTL","TLQ",,,"https://en.wikipedia.org/wiki/Turpan_Jiaohe_Airport",
27235,"ZWTN","medium_airport","Hotan Airport",37.03850173950195,79.86489868164062,4672,"AS","CN","CN-65","Hotan","yes","ZWTN","HTN",,,"https://en.wikipedia.org/wiki/Hotan_Airport","Khotan, Heitan Air Base"
27236,"ZWWW","large_airport","ÃœrÃ¼mqi Diwopu International Airport",43.907100677490234,87.47419738769531,2125,"AS","CN","CN-65","ÃœrÃ¼mqi","yes","ZWWW","URC",,,"https://en.wikipedia.org/wiki/%C3%9Cr%C3%BCmqi_Diwopu_International_Airport",
32725,"ZWYN","small_airport","Yining Airport",43.955799,81.330299,,"AS","CN","CN-65","Ili (Yining / Ghulja)","yes","ZWYN","YIN",,,"https://en.wikipedia.org/wiki/Yining_Airport","Ghulja, Ili"
342843,"ZWYT","small_airport","Yutian Wanfang Airport",36.8085,81.7827,4731,"AS","CN","CN-65","Hotan (Yutian)","yes","ZWYT","YTW","YTW",,"https://en.wikipedia.org/wiki/Yutian_Wanfang_Airport",
30646,"ZYAS","medium_airport","Anshan Teng'ao Airport / Anshan Air Base",41.105301,122.853996,,"AS","CN","CN-21","Anshan","yes","ZYAS","AOG",,,"https://en.wikipedia.org/wiki/Anshan_Teng%27ao_Airport",
27237,"ZYCC","large_airport","Changchun Longjia International Airport",43.996201,125.684998,706,"AS","CN","CN-22","Changchun","yes","ZYCC","CGQ",,,"https://en.wikipedia.org/wiki/Changchun_Longjia_International_Airport",
300858,"ZYCH","medium_airport","Changhai Airport",39.266667,122.666944,80,"AS","CN","CN-21","Dalian (Changhai)","yes","ZYCH","CNI",,,"https://en.wikipedia.org/wiki/Changhai_Airport",
30827,"ZYCY","medium_airport","Chaoyang Airport",41.538101,120.434998,568,"AS","CN","CN-21","Shuangta, Chaoyang","yes","ZYCY","CHG",,,"https://en.wikipedia.org/wiki/Chaoyang_Airport",
327349,"ZYDU","medium_airport","Wudalianchi Dedu Airport",48.441037,126.128374,984,"AS","CN","CN-23","Heihe","yes","ZYDU","DTU",,,"https://en.wikipedia.org/wiki/Wudalianchi_Dedu_Airport",
324338,"ZYFX","small_airport","Fuxin Airport",42.069014,121.718122,548,"AS","CN","CN-21","Xihe, Fuxin","no","ZYFX",,,,,
